ICRF J105800.4-302455  1055-301     10 58 00.42741563  -30 24 55.0270981  0.00001381 0.0002710   0.108  53600.8 53126.1 54684.7     12     95
ICRF J105811.5+811432  1053+815  D  10 58 11.53537962   81 14 32.6751819  0.00001836 0.0000420   0.003  52489.6 47453.0 54880.7    675  18890
ICRF J105817.9+195150  1055+201     10 58 17.90083209   19 51 50.8698537  0.00001575 0.0003369  -0.080  50838.6 50085.5 54664.7      3    198
ICRF J105829.6+013358  1055+018  D  10 58 29.60520747   01 33 58.8237691  0.00000300 0.0000526  -0.221  49266.2 44773.8 54601.7    307   6161
ICRF J105843.3-800354  1057-797     10 58 43.30977041  -80 03 54.1597166  0.00001730 0.0000446  -0.001  52085.5 47626.5 54907.7    573   6427
ICRF J105939.0+205721  1056+212     10 59 39.04268818   20 57 21.9559644  0.00001025 0.0002575  -0.223  51553.3 50085.5 54818.7      7    266
ICRF J110148.8+722537  1058+726     11 01 48.80537029   72 25 37.1183787  0.00004795 0.0003586   0.236  49972.3 49827.5 51297.8      2    132
ICRF J110214.2+275708  1059+282     11 02 14.28846457   27 57 08.6894474  0.00000811 0.0001528  -0.365  53254.6 50219.8 54858.7      6    271
ICRF J110303.5+115816  1100+122     11 03 03.52984202   11 58 16.6242581  0.00000840 0.0002256   0.116  53644.4 53126.1 54872.7      5    141
ICRF J110331.5-325116  1101-325     11 03 31.52641727  -32 51 16.6936884  0.00001380 0.0002005  -0.110  52904.1 47640.2 54684.7     26    172
ICRF J110352.2-535700  1101-536  D  11 03 52.22167171  -53 57 00.6966293  0.00000939 0.0001166   0.232  50525.9 47626.5 54706.7     54    398
ICRF J110427.3+381231  1101+384  D  11 04 27.31394136   38 12 31.7990644  0.00000359 0.0000444  -0.101  51979.0 49519.8 54763.8    528  11654
ICRF J110708.6-444907  1104-445     11 07 08.69413960  -44 49 07.6185470  0.00000536 0.0000698  -0.124  49790.3 47626.5 54837.7    312   2042
ICRF J110712.6-682050  1105-680     11 07 12.69516327  -68 20 50.7272337  0.00003143 0.0002206   0.471  52575.7 48388.4 54726.7     24    137
ICRF J110741.7+723236  1104+728     11 07 41.72259656   72 32 36.0049449  0.00003934 0.0002051  -0.232  50879.3 49827.5 51927.8      9     72
ICRF J111036.3+481752  1107+485     11 10 36.32378471   48 17 52.4498407  0.00026186 0.0055869   0.439  52883.2 50306.3 54314.7      2     14
ICRF J111207.2-570339  1109-567     11 12 07.26958812  -57 03 39.7448286  0.00063962 0.0044940  -0.506  53660.3 52676.7 54457.4      4      8
ICRF J111358.6+144226  1111+149  D  11 13 58.69508359   14 42 26.9525965  0.00000484 0.0000982  -0.073  51713.1 47005.8 54789.7     42    779
ICRF J111826.9-463415  1116-462     11 18 26.95767382  -46 34 15.0012464  0.00001770 0.0002107   0.144  52605.4 48110.9 54706.7     33    135
ICRF J111857.3+123441  1116+128     11 18 57.30143101   12 34 41.7181417  0.00000368 0.0000722  -0.109  52235.6 47274.8 54489.7     53   1189
ICRF J112016.1-271906  1117-270     11 20 16.19175470  -27 19 06.3655283  0.00001543 0.0003803  -0.092  51201.4 50688.3 54664.7      2     62
ICRF J112027.8+142054  1117+146     11 20 27.80630398   14 20 54.9913295  0.00024090 0.0029047  -0.695  51662.7 49098.6 54440.7      6     26
ICRF J112229.7+180526  1119+183     11 22 29.71148406   18 05 26.3432857  0.00000716 0.0001565  -0.051  51902.2 50085.5 54125.8      4    337
ICRF J112402.7+233645  1121+238     11 24 02.70587619   23 36 45.8703380  0.00001535 0.0002442  -0.242  50631.0 50085.5 53314.8     10    137
ICRF J112553.7+261019  1123+264  D  11 25 53.71192285   26 10 19.9786840  0.00000360 0.0000544  -0.138  50804.2 46977.9 54907.7    165   2248
ICRF J112704.3-185717  1124-186  D  11 27 04.39244958  -18 57 17.4416582  0.00000292 0.0000432   0.009  52704.6 46875.8 54903.8   1087  27242
ICRF J112740.1+565014  1124+571     11 27 40.13516072   56 50 14.7952187  0.00005023 0.0005192   0.235  51125.2 49577.0 54643.7      2     72
ICRF J112758.8+362028  1125+366     11 27 58.87081972   36 20 28.3514308  0.00001180 0.0002408  -0.193  52390.1 50242.8 54803.7      4    166
ICRF J112813.3+592514  1125+596     11 28 13.34067563   59 25 14.7986127  0.00001264 0.0001032   0.175  50696.6 49422.9 51393.6      5    477
ICRF J112931.7-443549  1127-443     11 29 31.72202175  -44 35 49.9378051  0.00006262 0.0016998   0.327  54723.8 54723.8 54723.8      1      7
ICRF J113007.0-144927  1127-145     11 30 07.05259287  -14 49 27.3881476  0.00000537 0.0000971  -0.089  50950.7 45259.2 54741.8     54    603
ICRF J113053.2+381518  1128+385  D  11 30 53.28261193   38 15 18.5469933  0.00000348 0.0000417  -0.044  51787.2 45775.8 54903.8   1227  63954
ICRF J113130.5-050019  1128-047     11 31 30.51674811  -05 00 19.6575660  0.00000938 0.0002830  -0.068  50472.7 49099.7 53185.7      9    266
ICRF J113143.2-581853  1129-580     11 31 43.28798551  -58 18 53.4435576  0.00001995 0.0001989   0.438  53766.6 49535.0 54726.7     18    115
ICRF J113219.1-742509  1130-741     11 32 19.11009277  -74 25 09.0232305  0.00013937 0.0006867   0.594  54723.8 54723.8 54723.8      1      9
ICRF J113320.0+004052  1130+009  D  11 33 20.05579171   00 40 52.8372903  0.00000472 0.0000956  -0.129  51426.8 47019.9 54852.7     50    850
ICRF J113411.4+724920  1131+730     11 34 11.40778994   72 49 20.0530464  0.00021273 0.0020557   0.666  50215.4 49827.5 54482.7      2     60
ICRF J113609.6-741545  1134-739     11 36 09.65979524  -74 15 45.2743083  0.00012199 0.0004927   0.317  53633.8 52887.6 54457.4      4     21
ICRF J113624.5-033029  1133-032  D  11 36 24.57693290  -03 30 29.4964694  0.00000509 0.0001256  -0.038  53907.2 50576.2 54845.7     10    474
ICRF J113626.4+700927  1133+704     11 36 26.40841911   70 09 27.3070674  0.00003945 0.0001859   0.111  51643.1 49827.5 54088.1     13    185
ICRF J114505.0+193622  1142+198     11 45 05.00904409   19 36 22.7414177  0.00000911 0.0002615   0.138  52013.3 50386.8 53153.2     17    274
ICRF J114521.3+045526  1142+052     11 45 21.31518022   04 55 26.6888184  0.00001717 0.0004512  -0.104  52422.7 49914.7 54643.7      3    115
ICRF J114522.0-225031  1142-225     11 45 22.04679845  -22 50 31.3430261  0.00002112 0.0005717  -0.232  50826.8 50632.3 54482.7      3     93
ICRF J114553.6-695401  1143-696  D  11 45 53.62417065  -69 54 01.7977922  0.00002802 0.0001945   0.377  53671.0 52872.9 54706.7     14     72
ICRF J114608.1-244732  1143-245     11 46 08.10331081  -24 47 32.8963878  0.00000546 0.0000945  -0.092  52757.1 47640.2 54741.8     39    844
ICRF J114626.1-285918  1143-287     11 46 26.18858241  -28 59 18.5044265  0.00001009 0.0001926  -0.031  53131.5 50688.3 54741.8     18    154
ICRF J114626.9+584834  1143+590     11 46 26.91166115   58 48 34.2635507  0.00004471 0.0004086   0.119  51088.2 49577.0 54664.7      2    101
ICRF J114628.4-332842  1143-332     11 46 28.45179042  -33 28 42.6307941  0.00004155 0.0015205  -0.128  54314.7 54314.7 54314.7      1     38
ICRF J114658.2+395834  1144+402  D  11 46 58.29791629   39 58 34.3045026  0.00000392 0.0000483  -0.067  50262.3 45138.8 54872.7    177   4823
ICRF J114701.3-381211  1144-379  D  11 47 01.37070177  -38 12 11.0234199  0.00000362 0.0000456  -0.014  52592.2 47654.0 54907.7    928  10954
ICRF J114722.1+350107  1144+352     11 47 22.13055824   35 01 07.5224972  0.00002715 0.0003862  -0.136  50371.0 50242.8 51184.8      4     64
ICRF J114751.5-072441  1145-071  D  11 47 51.55402876  -07 24 41.1410887  0.00000294 0.0000529  -0.170  51567.1 47176.5 54713.7    161   7586
ICRF J114759.7+263542  1145+268     11 47 59.76390016   26 35 42.3326801  0.00000531 0.0001219   0.062  53583.0 50219.8 54901.7      8    330
ICRF J114850.3+592456  1146+596     11 48 50.35823538   59 24 56.3819632  0.00003754 0.0002868  -0.411  50875.8 49577.0 51787.8      7    120
ICRF J115019.2+241753  1147+245  D  11 50 19.21217405   24 17 53.8353207  0.00000401 0.0000671  -0.100  52721.4 48720.9 54893.7     20   1262
ICRF J115031.5-193049  1147-192     11 50 31.52711433  -19 30 49.5484484  0.00001150 0.0004071  -0.215  54559.7 54559.7 54559.7      1     80
ICRF J115043.8-002354  1148-001     11 50 43.87075084  -00 23 54.2054013  0.00000577 0.0001631  -0.158  50449.0 47285.7 52809.7     25    480
ICRF J115113.4-672811  1148-671     11 51 13.42650836  -67 28 11.0939707  0.00003198 0.0002764   0.320  51566.8 48043.8 54670.7     22     82
ICRF J115217.2-084103  1149-084  D  11 52 17.20951537  -08 41 03.3138824  0.00000432 0.0000688  -0.021  54046.7 50576.2 54893.7     15    517
ICRF J115312.4+805829  1150+812     11 53 12.49919940   80 58 29.1545750  0.00001889 0.0000451   0.049  51881.4 44343.6 54781.7     87   4955
ICRF J115324.4+493108  1150+497     11 53 24.46663282   49 31 08.8301947  0.00000571 0.0000642   0.062  52510.9 47931.6 54655.7     22   1203
ICRF J115734.8+163859  1155+169     11 57 34.83627098   16 38 59.6500655  0.00001118 0.0001998   0.131  50548.3 50085.5 52779.7      4    214
ICRF J115825.7+245017  1155+251     11 58 25.78753020   24 50 17.9640837  0.00001351 0.0002689  -0.092  50909.5 48179.7 54214.7     19    320
ICRF J115912.7-094052  1156-094     11 59 12.71173477  -09 40 52.0488742  0.00001290 0.0002838  -0.356  50425.3 47777.3 53066.7     19    199
ICRF J115918.3-663539  1156-663  D  11 59 18.30544873  -66 35 39.4272186  0.00002870 0.0002008   0.313  53993.0 52872.9 54726.7     14     90
ICRF J115921.4-214244  1156-214     11 59 21.43254876  -21 42 44.9126151  0.00001162 0.0004006  -0.168  54559.7 54559.7 54559.7      1     77
ICRF J115931.8+291443  1156+295  D  11 59 31.83390975   29 14 43.8268741  0.00000313 0.0000420  -0.038  52031.0 46977.9 54880.7   1312  47905
ICRF J120301.0+063441  1200+068     12 03 01.01262534   06 34 41.5382943  0.00008131 0.0006817   0.030  50771.2 49914.7 54664.7      2     61
ICRF J120321.9+041419  1200+045     12 03 21.93494846   04 14 19.0937862  0.00003869 0.0007169   0.021  54125.8 54125.8 54125.8      1     41
ICRF J120331.7+463255  1200+468     12 03 31.79776780   46 32 55.5600336  0.00035065 0.0049289  -0.038  52978.6 50306.3 54314.7      2      9
ICRF J120637.0+394103  1204+399     12 06 37.05337256   39 41 03.7471562  0.00001639 0.0002603  -0.282  51609.6 50242.8 54664.7      2    110
ICRF J120712.6+121145  1204+124     12 07 12.62454414   12 11 45.8466332  0.00001726 0.0002958   0.059  50840.0 49914.7 53220.7      4    111
ICRF J120902.4-240620  1206-238     12 09 02.44511625  -24 06 20.7588617  0.00001126 0.0003358   0.060  50943.0 50632.3 54643.7      3    155
ICRF J120935.2-401613  1206-399     12 09 35.24365190  -40 16 13.0977007  0.00006232 0.0019065   0.425  51861.8 48043.8 53134.5      2     20
ICRF J121256.0+192547  1210+197     12 12 56.09590136   19 25 47.0163926  0.00007522 0.0006449  -0.120  50972.5 50085.5 54643.7      3     70
ICRF J121459.9+082922  1212+087     12 14 59.91317592   08 29 22.5178005  0.00009578 0.0017055   0.357  50212.6 49914.7 54482.7      2     46
ICRF J121503.9+165437  1212+171     12 15 03.97914173   16 54 37.9570703  0.00000736 0.0001386   0.107  52400.2 50085.5 54816.7      8    320
ICRF J121546.7-173145  1213-172  D  12 15 46.75176110  -17 31 45.4029502  0.00000377 0.0000745  -0.055  52572.7 46840.8 54907.7     54   1267
ICRF J121555.6+344815  1213+350     12 15 55.60104196   34 48 15.2206760  0.00000498 0.0000794  -0.118  52159.9 48194.7 54725.7     29   1101
ICRF J121752.0+300700  1215+303  D  12 17 52.08196139   30 07 00.6359190  0.00000533 0.0000920  -0.089  51708.3 48434.7 54683.7     20    890
ICRF J121806.2-460029  1215-457     12 18 06.25225797  -46 00 29.0103400  0.00097403 0.0075955  -0.836  48746.5 48162.4 49330.5      2      6
ICRF J121906.4+482956  1216+487     12 19 06.41474411   48 29 56.1648065  0.00000596 0.0000613  -0.008  51616.5 46977.9 54620.7     27   1213
ICRF J121923.2+054929  1216+061     12 19 23.21607184   05 49 29.7000920  0.00002290 0.0004395   0.005  53502.0 50303.8 54125.8      3     79
ICRF J122011.8+020342  1217+023     12 20 11.88458571   02 03 42.2252454  0.00002106 0.0002186   0.073  50635.9 49914.7 53108.7      5    101
ICRF J122033.8+334312  1218+339     12 20 33.87554894   33 43 12.0378310  0.00019218 0.0053833   0.359  54278.7 54278.7 54278.7      1     10
ICRF J122131.6+281358  1219+285     12 21 31.69051570   28 13 58.5001957  0.00000529 0.0000905  -0.164  50442.1 44447.0 54739.7     50    753
ICRF J122222.5+041315  1219+044  D  12 22 22.54962080   04 13 15.7761797  0.00000275 0.0000435  -0.070  51119.4 48378.8 54907.7   1241  31223
ICRF J122340.4+804004  1221+809  D  12 23 40.49373854   80 40 04.3404390  0.00002117 0.0000540  -0.006  51486.2 48022.7 54803.7     35   2145
ICRF J122452.4+033050  1222+037     12 24 52.42193774   03 30 50.2929645  0.00000539 0.0001292  -0.188  49973.3 46502.8 51499.8     67    608
ICRF J122454.3-831310  1221-829     12 24 54.38185745  -83 13 10.1013254  0.00243804 0.0047873  -0.110  50792.5 48043.8 54457.4      2      7
ICRF J122454.4+212246  1222+216     12 24 54.45840915   21 22 46.3887632  0.00000753 0.0002020  -0.316  51154.9 50085.5 53552.8      5    386
ICRF J122503.7+125313  1222+131     12 25 03.74333371   12 53 13.1392769  0.00000543 0.0002004   0.009  52851.6 50303.8 54713.7     27    499
ICRF J122635.2-190438  1223-188     12 26 35.27696944  -19 04 38.5331170  0.00001459 0.0005455  -0.383  54575.9 54559.7 54601.7      2     91
ICRF J122836.9-030439  1226-028     12 28 36.91730059  -03 04 39.3116725  0.00001955 0.0005900  -0.104  51667.2 50526.8 53131.8      6    133
ICRF J122847.4+370612  1226+373  D  12 28 47.42367744   37 06 12.0958631  0.00000471 0.0000705   0.003  51946.9 48378.8 54830.7     31   1147
ICRF J122906.6+020308  1226+023     12 29 06.69973077   02 03 08.5982771  0.00009614 0.0019494   0.000  48925.9 44090.1 53761.7   1047  26684
ICRF J123049.4+122328  1228+126     12 30 49.42338230   12 23 28.0438581  0.00000282 0.0000430  -0.094  52501.6 46502.8 54903.8   1109  31747
ICRF J123055.5-113909  1228-113     12 30 55.55591732  -11 39 09.7965406  0.00004444 0.0013067  -0.485  50624.4 50576.2 51297.8      2     45
ICRF J123505.8+362119  1232+366     12 35 05.80646026   36 21 19.3213947  0.00002862 0.0004657  -0.345  50713.9 50242.8 54482.7      2     81
ICRF J123715.2-504623  1234-504     12 37 15.23907769  -50 46 23.1751136  0.00114205 0.0041733  -0.702  50432.5 48766.9 52941.7      4     13
ICRF J123924.5+073017  1236+077  D  12 39 24.58832517   07 30 17.1892686  0.00000389 0.0000729  -0.063  52779.9 48378.8 54601.7     28    960
ICRF J123943.0-102328  1237-101     12 39 43.06147929  -10 23 28.6925079  0.00000361 0.0000684   0.004  52645.9 49398.5 54887.7     40   1436
ICRF J123946.6-684530  1236-684     12 39 46.65138604  -68 45 30.8925726  0.00004205 0.0002813  -0.330  51914.7 48043.8 54706.7     19     62
ICRF J123959.4-113722  1237-113     12 39 59.43186287  -11 37 22.9964165  0.00004959 0.0021014  -0.817  50667.0 49883.8 53552.8     14     40
ICRF J124127.7+545819  1239+552     12 41 27.70389624   54 58 19.0577051  0.00032552 0.0041013   0.154  54440.7 54440.7 54440.7      1      8
ICRF J124129.5+602041  1239+606     12 41 29.59058112   60 20 41.3223094  0.00005485 0.0004419  -0.470  52239.0 49577.0 54112.8      6     76
ICRF J124209.8+372005  1239+376     12 42 09.81238342   37 20 05.6927165  0.00001101 0.0002085  -0.014  51345.3 50168.7 52991.8     12    218
ICRF J124251.3+375100  1240+381  D  12 42 51.36907635   37 51 00.0252447  0.00000504 0.0000664  -0.188  52701.2 49429.9 54818.7     18   1258
ICRF J124357.6+162253  1241+166     12 43 57.64921054   16 22 53.3935688  0.00002587 0.0006660  -0.299  54314.7 54314.7 54314.7      1     57
ICRF J124410.8+172104  1241+176     12 44 10.82443172   17 21 04.5137231  0.00067859 0.0118022  -0.916  53818.0 53719.8 54112.8      2      8
ICRF J124553.7-161645  1243-160     12 45 53.74227766  -16 16 45.7046787  0.00000731 0.0001914  -0.003  52610.9 50632.3 54795.7      3    192
ICRF J124604.2-073046  1243-072  D  12 46 04.23210358  -07 30 46.5745473  0.00000407 0.0000811  -0.168  51744.3 47176.5 54684.7     69   1034
ICRF J124646.8-254749  1244-255  D  12 46 46.80203492  -25 47 49.2887900  0.00000375 0.0000587  -0.209  51956.8 46875.8 54880.7    131   1989
ICRF J124828.4-455947  1245-457     12 48 28.49515640  -45 59 47.1799598  0.00001521 0.0002924   0.391  53691.6 53018.7 54670.7     13     71
ICRF J124850.9+483953  1246+489     12 48 50.94801563   48 39 53.1542241  0.00066969 0.0141331   0.698  52087.9 50306.3 54314.7      2      9
ICRF J125359.5-405930  1251-407     12 53 59.53360367  -40 59 30.6873600  0.00014482 0.0044810   0.490  51285.3 49650.8 53134.5      5     17
ICRF J125437.2-200056  1251-197     12 54 37.25564698  -20 00 56.4087996  0.00002567 0.0009784  -0.429  54489.7 54489.7 54489.7      1     57
ICRF J125438.2+114105  1252+119  D  12 54 38.25561161   11 41 05.8951798  0.00000445 0.0000826  -0.094  52027.5 46977.9 54830.7     54    914
ICRF J125459.9-713818  1251-713  D  12 54 59.92144870  -71 38 18.4366697  0.00002216 0.0001076   0.122  50743.2 47626.5 54726.7     38    258
ICRF J125611.1-054721  1253-055     12 56 11.16656541  -05 47 21.5247030  0.00007102 0.0012656   0.000  47333.2 44090.1 50576.4    203   4891
ICRF J125614.2+565225  1254+571     12 56 14.23393227   56 52 25.2371251  0.00003235 0.0004261  -0.025  50741.7 49690.0 51246.6      2     74
ICRF J125759.0-315516  1255-316     12 57 59.06081737  -31 55 16.8516980  0.00000356 0.0000494   0.097  52324.3 47640.2 54893.7    725   6171
ICRF J125838.3-180003  1255-177     12 58 38.30170441  -18 00 03.1244074  0.00000679 0.0001241  -0.062  52912.0 50632.3 54901.7      9    177
ICRF J125854.4-221931  1256-220     12 58 54.47877943  -22 19 31.1249780  0.00000700 0.0002293  -0.168  52015.6 50632.3 53609.2      3    283
ICRF J130020.9+141718  1257+145     13 00 20.91881952   14 17 18.5316703  0.00000653 0.0001152   0.047  52803.1 48804.9 54648.7     35    605
ICRF J130042.4-325312  1257-326     13 00 42.42601137  -32 53 12.1133944  0.00002293 0.0007954   0.054  53007.0 52306.7 53411.8      3     88
ICRF J130252.4+574837  1300+580  D  13 02 52.46527568   57 48 37.6093180  0.00000515 0.0000415  -0.005  52953.0 49422.9 54844.7    942  71553
ICRF J130533.0-103319  1302-102     13 05 33.01503417  -10 33 19.4280396  0.00000452 0.0001089  -0.218  51423.6 47176.5 54613.5     72    853
ICRF J130823.7+354637  1306+360     13 08 23.70914047   35 46 37.1639586  0.00000675 0.0001343   0.055  53679.6 52409.7 54907.7      7    246
ICRF J130838.1-825934  1303-827     13 08 38.19452054  -82 59 34.7944422  0.00165425 0.0043058  -0.029  53312.1 52887.6 54457.4      4     18
ICRF J130933.9+115424  1307+121     13 09 33.93245071   11 54 24.5531525  0.00000369 0.0000642   0.094  52210.2 49099.7 53824.7    114   1334
ICRF J131028.6+322043  1308+326     13 10 28.66384822   32 20 43.7829398  0.00002143 0.0002878   0.000  49839.0 44774.0 54904.0   2046 107498
ICRF J131059.4+323334  1308+328  D  13 10 59.40272936   32 33 34.4496333  0.00000376 0.0000557  -0.016  52791.2 49706.7 54865.7     55   2153
ICRF J131103.2+551354  1308+554     13 11 03.21082487   55 13 54.3223262  0.00001721 0.0002347  -0.284  51953.3 49577.0 54893.7      8    133
ICRF J131607.9-333859  1313-333  D  13 16 07.98593995  -33 38 59.1725057  0.00000370 0.0000587  -0.134  51699.5 47415.7 54657.8    334   4738
ICRF J131736.4+342515  1315+346     13 17 36.49417645   34 25 15.9324898  0.00000517 0.0000902   0.091  52293.7 47946.4 54887.7     40    940
ICRF J131946.1+514805  1317+520     13 19 46.19809371   51 48 05.7774581  0.00006402 0.0004841  -0.084  52877.2 49577.0 54664.7      2     37
ICRF J132026.7+014036  1317+019     13 20 26.79485592   01 40 36.8116471  0.00001840 0.0005081   0.168  50393.6 49914.7 54643.7      2     79
ICRF J132111.2+221612  1318+225     13 21 11.20255501   22 16 12.1084056  0.00000760 0.0001788  -0.041  50958.3 50085.5 53362.8     29    316
ICRF J132114.0-263610  1318-263     13 21 14.03691575  -26 36 10.4657985  0.00003434 0.0016085  -0.645  50778.5 50632.3 54664.7      3    100
ICRF J132304.2-445233  1320-446     13 23 04.24662605  -44 52 33.8541902  0.00026025 0.0027907   0.093  50479.4 48766.9 52409.7      6     32
ICRF J132351.5+794251  1323+799     13 23 51.56999732   79 42 51.8470584  0.00010943 0.0001847   0.015  51926.3 50688.3 54664.7      2    106
ICRF J132451.4+362242  1322+366     13 24 51.44115875   36 22 42.7741809  0.00016416 0.0048327   0.508  52445.7 51297.8 53134.5      2      8
ICRF J132527.6-430108  1322-427     13 25 27.61509104  -43 01 08.8056025  0.00003872 0.0007394   0.665  51173.6 48110.9 52409.7      8     72
ICRF J132616.5+315409  1323+321     13 26 16.51232948   31 54 09.5144454  0.00008016 0.0009922  -0.104  49489.4 48223.7 51386.3      8     97
ICRF J132649.2-525623  1323-527     13 26 49.22915127  -52 56 23.6332362  0.00003165 0.0007472   0.542  54723.8 54723.8 54723.8      1     12
ICRF J132700.8+221050  1324+224  D  13 27 00.86131377   22 10 50.1629729  0.00000320 0.0000496  -0.073  53314.8 48429.0 54901.7     74   3162
ICRF J132901.1-560802  1325-558  D  13 29 01.14492878  -56 08 02.6657428  0.00001797 0.0002042   0.409  53671.8 52676.7 54670.7     27    126
ICRF J132905.8+500926  1327+504     13 29 05.80271123   50 09 26.4009666  0.00001192 0.0001528  -0.137  51768.6 49577.0 54901.7      7    296
ICRF J132952.8+315411  1327+321     13 29 52.86490560   31 54 11.0545488  0.00000423 0.0000719  -0.152  51607.4 50219.8 51883.6      2    488
ICRF J133011.0-700313  1326-697     13 30 11.07683211  -70 03 13.0779511  0.00005805 0.0003621   0.211  54723.8 54723.8 54723.8      1     16
ICRF J133037.6+250910  1328+254     13 30 37.69037604   25 09 10.8785630  0.00020728 0.0027253  -0.298  53496.3 52409.7 54187.7      2     18
ICRF J133108.2+303032  1328+307     13 31 08.28804901   30 30 32.9592518  0.00001954 0.0002606   0.253  51195.6 48787.9 53185.7      9    225
ICRF J133245.2+472222  1330+476     13 32 45.24642317   47 22 22.6676990  0.00000628 0.0000741  -0.131  51427.2 50306.3 53068.7      6    954
ICRF J133253.2+020045  1330+022     13 32 53.27053954   02 00 45.6995025  0.00000792 0.0002642  -0.350  54187.7 54187.7 54187.7      1     90
ICRF J133335.7+164904  1331+170     13 33 35.78263458   16 49 04.0148467  0.00001069 0.0002424   0.204  51043.4 50085.5 54643.7      4    280
ICRF J133634.0-152948  1333-152     13 36 34.08914571  -15 29 48.0704161  0.00001183 0.0004016  -0.265  54578.0 54559.7 54601.7      2    138
ICRF J133639.0-335757  1333-337     13 36 39.03275288  -33 57 57.0783023  0.00006659 0.0018822  -0.723  54489.7 54489.7 54489.7      1     37
ICRF J133739.7-125724  1334-127  D  13 37 39.78277768  -12 57 24.6932620  0.00000280 0.0000428  -0.018  51396.0 46840.8 54903.8   2674  73758
ICRF J133749.6+550102  1335+552     13 37 49.64223536   55 01 02.1179278  0.00004882 0.0003838   0.129  50476.7 49577.0 54643.7      2    107
ICRF J133752.4-650924  1334-649     13 37 52.44517136  -65 09 24.8996051  0.00067986 0.0035312  -0.448  50236.1 48043.8 54457.4      3     13
ICRF J133919.8-262030  1336-260     13 39 19.89075991  -26 20 30.4955578  0.00001400 0.0004011   0.006  50901.5 50632.3 54643.7      3    165
ICRF J134013.3-033520  1337-033     13 40 13.30449743  -03 35 20.8035993  0.00022647 0.0023598  -0.502  54125.8 54125.8 54125.8      1     18
ICRF J134022.9+375443  1338+381     13 40 22.95181528   37 54 43.8334324  0.00001368 0.0002759  -0.222  51454.3 48942.5 52991.8     15    224
ICRF J134215.3-290041  1339-287     13 42 15.34561635  -29 00 41.8315406  0.00001756 0.0004489  -0.003  52065.4 50688.3 54818.7      4    130
ICRF J134345.9+660225  1342+662  D  13 43 45.95957134   66 02 25.7451011  0.00000768 0.0000472   0.002  53694.5 47783.2 54887.7     31   3135
ICRF J134408.6+660611  1342+663  D  13 44 08.67966687   66 06 11.6438846  0.00000872 0.0000537  -0.015  51630.0 44343.6 54803.7     57   2123
ICRF J134649.0-602429  1343-601     13 46 49.04327124  -60 24 29.3552337  0.00036538 0.0015142   0.110  52991.2 52887.6 53138.8      4     22
ICRF J134733.3+121724  1345+125     13 47 33.36161542   12 17 24.2402572  0.00001072 0.0003382  -0.308  49912.4 47659.7 53193.7     12    189
ICRF J134934.6+534117  1347+539     13 49 34.65660955   53 41 17.0401780  0.00000628 0.0000633  -0.112  52039.0 47931.6 54713.7     26   1430
ICRF J135052.7+303453  1348+308     13 50 52.73621029   30 34 53.5904749  0.00000956 0.0001726  -0.110  53057.8 50219.8 54852.7      6    252
ICRF J135256.5-441240  1349-439  D  13 52 56.53494294  -44 12 40.3875227  0.00001113 0.0001047  -0.392  52338.6 48110.9 54706.7     45    301
ICRF J135406.8-020603  1351-018  D  13 54 06.89532213  -02 06 03.1904447  0.00000278 0.0000479  -0.007  52358.7 48573.8 54901.7    882  15317
ICRF J135446.5-104102  1352-104     13 54 46.51868791  -10 41 02.6562064  0.00000479 0.0000951  -0.043  52668.6 50456.8 54907.7     43    670
ICRF J135546.6-632642  1352-632     13 55 46.61199420  -63 26 42.5731913  0.00039978 0.0017971  -0.062  51023.4 49535.0 52941.7      4     11
ICRF J135704.4+191907  1354+195     13 57 04.43665381   19 19 07.3724675  0.00000376 0.0000618  -0.236  49469.3 44447.0 54657.8    147   2590
ICRF J135706.0-174401  1354-174     13 57 06.07420483  -17 44 01.9049126  0.00000871 0.0001343  -0.101  52551.2 50456.8 54741.8     33    280
ICRF J135711.2-152728  1354-152  D  13 57 11.24497976  -15 27 28.7867232  0.00000356 0.0000600  -0.140  52510.7 46875.8 54818.7    136   1964
ICRF J135755.3+764321  1357+769  D  13 57 55.37153147   76 43 21.0510512  0.00001195 0.0000413   0.015  52397.9 47011.4 54903.8   1786 194975
ICRF J135900.1-415252  1355-416     13 59 00.18460706  -41 52 52.6378395  0.00037269 0.0024173  -0.345  51888.4 48110.9 54076.8      6     19
ICRF J135927.1+015954  1356+022     13 59 27.14932395   01 59 54.5637166  0.00001497 0.0005747  -0.615  50395.5 49914.7 54482.7      2    114
ICRF J140445.8-013021  1402-012     14 04 45.89547782  -01 30 21.9469710  0.00000766 0.0001103  -0.082  52448.8 48664.8 54741.8     33    586
ICRF J140501.1+041535  1402+044     14 05 01.11981424   04 15 35.8189966  0.00000426 0.0000982  -0.208  51001.5 48888.7 54713.7     58    975
ICRF J140700.3+282714  1404+286     14 07 00.39441357   28 27 14.6902360  0.00002394 0.0005152   0.000  49622.9 44341.9 54904.0   1827  62555
ICRF J140754.9-343128  1404-342     14 07 54.91699085  -34 31 28.2755232  0.00018268 0.0059286   0.343  54489.7 54489.7 54489.7      1     17
ICRF J140812.9+561332  1406+564     14 08 12.94626357   56 13 32.4843042  0.00003197 0.0003770  -0.652  50863.0 49577.0 54482.7      2    103
ICRF J140856.4-075226  1406-076  D  14 08 56.48120036  -07 52 26.6664200  0.00000357 0.0000682  -0.147  52583.4 47176.5 54657.8     59   1385
